user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP10152,finn.vig49,Finn Vig,support,Engineer,warehouse,VDR-10152,DEV-97562,inactive,2020/08/11,,manager570
EMP12395,alexander.vohra99,Alexander Vohra,information_technology,Manager,,VDR-12395,dev 31370,on_leave,2025-08-18 12:08:17,not available,NA
EMP11996,harshil.chana4,Harshil Chana,information_technology,Manager,data_center,,DEV17338,open,17/05/2022,not available,manager744
EMP12434,radha.arya51,Radha Arya,sales,Manager,,WS-12434,,open,11-Jul-2021 13:32:23,,manager642
EMP11958,,Vanya Parekh,human_resources,Manager,work_from_home,VDR-11958,DEV76176,open,10-14-2022 07:46:31 AM,NA,
EMP11384,daniel_bains55,Daniel Bains,compliance,Administrator,head_office,WS-11384,DEV73636,active,1669062323,NA,manager146
EMP10894,balhaar.shukla89,Balhaar Shukla,compliance,Administrator,head_office,LPT-10894,dev 27709,open,1607878083,not available,NA
EMP10828,vincent.anne76,Vincent Anne,human_resources,Manager,work_from_home,WS-10828,dev25003,active,,not available,MANAGER138
EMP11411,zaid.raval52,Zaid Raval,brand_team,Officer,warehouse,VDR-11411,DEV-96424,active,2025-01-15T06:22:35,NA,MANAGER848
EMP11683,maanav.venkatesh88,Maanav Venkatesh,marketing,Administrator,work_from_home,LPT-11683,,open,03-14-2024 01:34:18 PM,NA,manager850
EMP12653,andrew.sabharwal19,Andrew Sabharwal,research_development,Manager,head_office,LPT-12653,dev70920,inactive,2025-07-16T08:37:54,NA,manager223
EMP12637,ijaya.naik56,Ijaya Naik,operations,Administrator,data_center,WS-12637,,open,17-Jan-2023 14:05:55,not available,manager204
EMP12589,pratyush.pillay84,Pratyush Pillay,mktg,Officer,regional_office,WS-12589,DEV-11511,active,08-27-2023 01:08:00 AM,NA,  manager432  
EMP10652,ayush.srinivasan64,Ayush Srinivasan,cs,Analyst,warehouse,WS-10652,dev 41179,open,10/08/2025 21:41,NA,manager519
EMP10172,chakradhar.ravi22,Chakradhar Ravi,research_development,Analyst,data_center,WS-10172,DEV98652,open,2023-10-12 01:51:22,not available,  manager870  
EMP10038,GIRIK.PALLA99,Girik Palla,finance,Administrator,branch_office,VDR-10038,DEV67912,active,08-21-2023 06:38:52 PM,NA,manager214
EMP12946,  faris.khosla82  ,Faris Khosla,operations,Consultant,warehouse,LPT-12946,dev 93802,active,1761798060,,  manager971  
EMP10713,azaan.luthra2,Azaan Luthra,mktg,Trainee,data_center,VDR-10713,DEV51377,on_leave,10-22-2025 02:56:53 PM,NA,unknown
EMP10090,yashasvi.chacko19,Yashasvi Chacko,human_resources,Analyst,branch_office,WS-10090,,active,2024/11/03,,
EMP10393,aarini.deep10,Aarini Deep,information_technology,Administrator,head_office,WS-10393,dev 44226,on_leave,18/08/2020,not available,manager484
EMP11205,,Mitali Tandon,research_development,Trainee,warehouse,VDR-11205,DEV31061,on_leave,,not available,manager809
EMP12549,neel.chad33,Neel Chad,operations,Administrator,regional_office,WS-12549,DEV24663,on_leave,1607622221,NA,manager660
EMP12664,chanchal.chandran29,Chanchal Chandran,finance,Trainee,,LPT-12664,DEV-74652,active,2020-09-27 07:41:07,,manager686
EMP11827,aditya.krishnan20,Aditya Krishnan,legal,Officer,warehouse,WS-11827,dev37605,active,2020-07-24 18:20:14,,manager138
EMP11155,  andrew.sura23  ,Andrew Sura,sales_team,Specialist,data_center,VDR-11155,DEV33646,open,2020-03-06 09:24:03,not available,manager281
EMP11324,yash.rattan31,Yash Rattan,sales,Manager,warehouse,LPT-11324,DEV-39769,active,05-27-2026 03:36:59 AM,NA,
EMP10216,nitesh.devi69,Nitesh Devi,information_technology,Manager,data_center,LPT-10216,,open,01-Jul-2026 05:17:18,not available,manager146
EMP10510,waida.naik66,Waida Naik,human_resources,Director,remote,VDR-10510,DEV11388,open,1742665826,,manager875
EMP11680,WIDISHA.PARIKH34,Widisha Parikh,accounts,Officer,warehouse,LPT-11680,DEV26254,active,2020/08/23,NA,manager968
EMP10499,UMANG.HANS19,Umang Hans,human_resources,Analyst,,VDR-10499,DEV-88204,open,28-Aug-2024 02:27:23,,NA
EMP12555,fitan.dada61,Fitan Dada,legal,Manager,regional_office,WS-12555,,inactive,02-15-2026 02:00:40 PM,04-08-2026 02:23:24 PM,manager453
EMP11856,isha.nadkarni6,Isha Nadkarni,research_development,Specialist,warehouse,WS-11856,dev80620,on_leave,1700360505,not available,manager440
EMP11388,VICTOR.DANI26,Victor Dani,finance,Officer,,VDR-11388,,active,05-16-2021 11:10:02 AM,,unknown
EMP11519,jagvi.kar22,Jagvi Kar,finance,Specialist,regional_office,,,on_leave,1705014861,NA,manager907
EMP12386,diya.vala41,Diya Vala,information_technology,Executive,branch_office,VDR-12386,dev58052,terminated,05-22-2021 01:42:53 PM,22/02/2026,
EMP12804,libni.guha87,Libni Guha,human_resources,Specialist,regional_office,VDR-12804,DEV22144,active,,NA,NA
EMP12076,saumya.puri42,Saumya Puri,finance,Specialist,warehouse,VDR-12076,DEV41854,active,28/03/2020 05:40,not available,NA
EMP11540,daksh.ravel78,Daksh Ravel,information_technology,Executive,warehouse,WS-11540,DEV19078,active,06/09/2022,NA,NA
EMP11217,harinakshi.bhatia16,Harinakshi Bhatia,operations,Trainee,data_center,VDR-11217,DEV61879,open,2023/03/09,not available,
EMP11416,ria.khare57,Ria Khare,legal,Trainee,remote,WS-11416,dev75585,open,2022/01/18,NA,manager486
EMP12217,HIRAL.BOBAL16,Hiral Bobal,research_development,Trainee,,WS-12217,DEV21824,active,04-Mar-2021 15:46:11,NA,MANAGER494
EMP12596,HAMSINI.JAYARAMAN36,Hamsini Jayaraman,human_resources,Specialist,data_center,WS-12596,DEV-81536,open,1650196930,not available,NA
EMP11676,balhaar.swaminathan14,Balhaar Swaminathan,procurement,Manager,head_office,VDR-11676,DEV-28181,active,1778106850,not available,
EMP11197,oliver.venkataraman8,Oliver Venkataraman,sales_dept,Officer,,LPT-11197,dev 23801,active,1620304847,NA,  manager974  
EMP11542,warinder.thakur28,Warinder Thakur,operations,Analyst,branch_office,WS-11542,DEV26136,inactive,11/03/2023 10:31,10/05/2026 02:42,NA
EMP10953,laban.sankar95,Laban Sankar,customer_care,Specialist,head_office,WS-10953,DEV-21759,active,2021/01/17,not available,NA
EMP10750,wazir.bobal30,Wazir Bobal,people_team,Consultant,branch_office,LPT-10750,DEV41079,active,2021-09-13 05:47:15,,  manager325  
EMP10234,  kabir.dhawan31  ,Kabir Dhawan,sales,Analyst,regional_office,VDR-10234,,active,2020-06-12 02:01:14,NA,MANAGER438
EMP10732,PETER.KHATRI9,Peter Khatri,support,Administrator,data_center,VDR-10732,DEV-68891,on_leave,1582244050,not available,manager157
EMP10794,zashil.mistry18,Zashil Mistry,operations,Executive,,WS-10794,dev 57338,open,11/01/2023,NA,manager398
EMP11156,RIA.SRIVASTAVA51,Ria Srivastava,procurement,Engineer,head_office,LPT-11156,dev 19443,open,11-14-2023 05:03:37 PM,not available,NA
EMP12652,oliver.seshadri52,Oliver Seshadri,accounts,Trainee,regional_office,LPT-12652,DEV33627,active,01/07/2021 00:15,,manager758
EMP12445,madhavi.pandya32,Madhavi Pandya,human_resources,Specialist,branch_office,WS-12445,DEV89521,open,06-27-2023 01:17:27 AM,not available,manager615
EMP11209,oscar.bumb13,Oscar Bumb,information_technology,Engineer,regional_office,LPT-11209,dev65073,open,2021/05/31,not available,manager321
EMP11065,benjamin.toor48,Benjamin Toor,operations_dept,Consultant,work_from_home,LPT-11065,dev57344,active,21/03/2023 18:12,not available,manager464
EMP12156,oscar.tak70,Oscar Tak,legal,Specialist,,VDR-12156,DEV-90924,inactive,02-12-2022 12:58:46 PM,06-26-2025 08:01:18 AM,manager662
EMP11062,vedant.halder11,Vedant Halder,legal,Manager,remote,LPT-11062,dev54846,active,1640860110,NA,manager788
EMP11167,yagnesh.goswami58,Yagnesh Goswami,research_development,Manager,head_office,VDR-11167,DEV66027,on_leave,2022-05-15 04:41:11,NA,manager430
EMP11492,vasudha.sridhar67,Vasudha Sridhar,research_development,Director,head_office,WS-11492,DEV-44082,terminated,2024-07-27 11:04:56,2026-03-22 15:53:26,MANAGER646
EMP12550,CHARAN.VORA9,Charan Vora,research_development,Analyst,,WS-12550,dev50159,active,,not available,unknown
EMP10884,ayushman.ravi61,Ayushman Ravi,marketing_dept,Specialist,warehouse,WS-10884,DEV-21825,active,,,manager544
EMP10143,rushil.chauhan74,Rushil Chauhan,customer_care,Engineer,branch_office,VDR-10143,,active,2020/12/02,not available,manager669
EMP11241,bhavani.shetty89,Bhavani Shetty,information_technology,Consultant,branch_office,WS-11241,,inactive,2021/12/23,2025/04/04,manager317
EMP10850,faqid.char88,Faqid Char,people_team,Officer,,LPT-10850,,open,2023-05-05 22:22:55,not available,
EMP10717,nisha.nagarajan68,Nisha Nagarajan,people_team,Trainee,remote,LPT-10717,dev 47132,active,2020-04-15T18:20:17,NA,
EMP12927,quincy.toor85,Quincy Toor,marketing,Executive,work_from_home,LPT-12927,dev 39706,active,08/10/2020 01:56,not available,manager854
EMP12502,bina.agate14,Bina Agate,human_resources,Executive,regional_office,LPT-12502,,open,2024-06-28T22:41:47,NA,manager870
EMP10264,laban.mangat50,Laban Mangat,sales_team,Administrator,branch_office,WS-10264,DEV94765,active,29/10/2023 10:32,not available,
EMP10075,MAANAS.CHANDA72,Maanas Chanda,information_technology,Officer,branch_office,LPT-10075,dev 41635,active,2024/02/26,not available,manager346
EMP12492,jonathan.krish81,Jonathan Krish,legal,Administrator,remote,LPT-12492,DEV-89900,active,25/12/2024 03:11,not available,NA
EMP10395,charles.saini84,Charles Saini,finance,Specialist,data_center,LPT-10395,dev17019,open,2021-09-30T14:57:14,not available,unknown
EMP12624,yahvi.oommen57,Yahvi Oommen,operations_dept,Manager,data_center,VDR-12624,dev25518,active,2023-02-07 00:17:49,NA,manager998
EMP12224,QUSHI.SHENOY44,Qushi Shenoy,legal,Administrator,head_office,WS-12224,DEV32502,active,2021-02-26T13:49:19,not available,manager985
EMP12884,panini.gaba68,Panini Gaba,information_technology,Administrator,remote,LPT-12884,DEV-70822,open,30/05/2026 01:51,,unknown
EMP10396,bhavini.bhakta53,Bhavini Bhakta,cs,Officer,remote,VDR-10396,,active,10-25-2020 12:00:35 AM,,MANAGER685
EMP11365,  osha.modi13  ,Osha Modi,sales,Administrator,,WS-11365,DEV-16329,active,19-Jun-2024 17:16:35,,manager964
EMP12577,kala.rai4,Kala Rai,research_development,Consultant,data_center,VDR-12577,dev 89588,active,30/05/2022 10:36,,manager820
EMP11903,amruta.modi14,Amruta Modi,sales,Administrator,remote,LPT-11903,DEV-97614,terminated,2025-03-21 08:53:36,06/05/2026,NA
EMP10595,chaitanya.sodhi25,Chaitanya Sodhi,cs,Trainee,work_from_home,VDR-10595,DEV-30202,active,1664434089,,manager429
EMP12109,nitesh.deol94,Nitesh Deol,operations,Trainee,head_office,LPT-12109,dev 87692,active,2026-02-14 07:37:39,,manager450
EMP11296,upma.warrior70,Upma Warrior,marketing_dept,Specialist,regional_office,,DEV-96266,active,2023/09/05,NA,manager122
EMP11821,caleb.murty72,Caleb Murty,marketing,Analyst,head_office,VDR-11821,DEV-38664,open,27/02/2023 11:37,,manager513
EMP10872,vanya.upadhyay82,Vanya Upadhyay,research_development,Analyst,branch_office,LPT-10872,,open,04-21-2020 10:04:59 AM,not available,manager267
EMP12997,  naksh.bal73  ,Naksh Bal,customer_care,Administrator,,VDR-12997,DEV18136,on_leave,10/09/2023 21:20,not available,manager321
EMP12326,JONATHAN.PRAKASH23,Jonathan Prakash,information_technology,Specialist,regional_office,LPT-12326,dev 85446,active,1707931273,not available,NA
EMP11548,suhani.kapur11,Suhani Kapur,legal,Trainee,head_office,WS-11548,DEV-94850,terminated,20-May-2020 22:59:40,03/07/2022,manager109
EMP10036,lipika.ahuja14,Lipika Ahuja,call_center,Executive,remote,WS-10036,DEV89276,active,01/12/2022 07:00,NA,manager749
EMP12924,nirja.dutt28,Nirja Dutt,research_development,Officer,,LPT-12924,DEV-25600,active,2024-03-27 21:56:09,not available,manager823
EMP12143,ubika.ranganathan44,Ubika Ranganathan,human_resources,Director,branch_office,LPT-12143,DEV-56605,active,25/01/2022 11:10,not available,unknown
EMP12635,ikbal.sharaf98,Ikbal Sharaf,procurement,Trainee,warehouse,LPT-12635,DEV-54743,active,2021-04-25 20:04:32,,manager754
EMP10977,udyati.trivedi33,Udyati Trivedi,operations_dept,Director,data_center,VDR-10977,,active,25-Jan-2022 10:45:46,not available,manager145
EMP11571,,Vidhi Bansal,research_development,Trainee,,LPT-11571,DEV49320,active,,NA,manager784
EMP11122,jacob.hayer63,Jacob Hayer,information_technology,Consultant,head_office,VDR-11122,dev70339,open,2023-01-04 12:09:21,not available,manager458
EMP12239,zilmil.minhas52,Zilmil Minhas,brand_team,Officer,data_center,LPT-12239,DEV-66264,open,2025/01/01,not available,manager834
EMP12504,jatin_das11,Jatin Das,marketing,Consultant,warehouse,LPT-12504,DEV-12970,active,,not available,MANAGER987
EMP11892,  sudiksha.patil75  ,Sudiksha Patil,human_resources,Engineer,branch_office,VDR-11892,DEV15269,active,2022-02-15 17:03:03,NA,  manager848  
EMP10675,  jackson.lad85  ,Jackson Lad,marketing_dept,Analyst,warehouse,WS-10675,dev 93735,on_leave,09-23-2022 10:34:28 PM,2023-12-13 02:34:50,manager426
EMP10728,harita.lall46,Harita Lall,operations,Administrator,data_center,LPT-10728,,on_leave,2025-07-03 09:21:55,not available,manager647
EMP10412,rohan.dada48,Rohan Dada,information_technology,Consultant,,WS-10412,,open,07/03/2024 09:47,not available,NA
EMP11516,ria.batra56,Ria Batra,mktg,Manager,,WS-11516,dev54883,active,1722413477,not available,NA
EMP11649,ekbal.dhar82,Ekbal Dhar,accounts,Director,remote,LPT-11649,DEV-58244,active,2023/09/03,NA,
EMP10825,abeer.mishra34,Abeer Mishra,innovation,Specialist,data_center,VDR-10825,DEV98668,active,06-02-2022 05:12:00 PM,,manager128
EMP10616,ISHA.BIR7,Isha Bir,cs,Director,remote,LPT-10616,dev62235,active,2025-12-08T04:59:51,not available,MANAGER238
EMP10114,CHATURA.DUBE60,Chatura Dube,mktg,Officer,branch_office,LPT-10114,dev67898,on_leave,2024/12/30,,manager567
EMP10417,falguni.borde91,Falguni Borde,sales_team,Administrator,remote,WS-10417,,open,,,MANAGER347
EMP11625,vansha.bhalla14,Vansha Bhalla,operations_dept,Officer,,VDR-11625,DEV60961,open,1784730951,,manager800
EMP12895,max.kant36,Max Kant,finance,Trainee,data_center,WS-12895,,terminated,10-13-2021 06:51:00 PM,1753189452,manager102
EMP10089,  brijesh.din81  ,Brijesh Din,procurement,Engineer,data_center,LPT-10089,DEV81376,open,2021-04-07 21:27:16,NA,
EMP12082,nikita.toor74,Nikita Toor,procurement,Consultant,head_office,WS-12082,dev 18704,open,21/05/2021,NA,NA
EMP10753,tanmayi.rai5,Tanmayi Rai,procurement,Analyst,remote,LPT-10753,DEV24563,blocked,25/11/2023,,manager402
EMP12546,  reva.nayak73  ,Reva Nayak,information_technology,Analyst,work_from_home,WS-12546,dev 38336,open,2020-10-04 23:45:27,,manager897
EMP11630,lakshmi.lalla82,Lakshmi Lalla,procurement,Analyst,head_office,WS-11630,DEV-37004,terminated,2020-12-27T10:16:10,NA,manager346
EMP10011,wriddhish.dey59,Wriddhish Dey,finance,Administrator,branch_office,LPT-10011,,active,1778361792,,manager697
EMP12444,raagini.bhakta93,Raagini Bhakta,operations,Specialist,branch_office,LPT-12444,dev93205,on_leave,30/07/2024,26/05/2026 07:39,manager372
EMP10284,nihal.kamdar76,Nihal Kamdar,finance,Director,,WS-10284,DEV31292,active,26/10/2024 15:54,NA,NA
EMP11066,ekansh.bawa43,Ekansh Bawa,people_team,Analyst,data_center,VDR-11066,,open,2021/03/07,not available,manager225
EMP11191,ekbal.shah56,Ekbal Shah,information_technology,Director,branch_office,LPT-11191,DEV90004,open,,NA,manager609
EMP11440,yutika.raju42,Yutika Raju,human_resources,Consultant,work_from_home,LPT-11440,dev 30807,active,05/11/2022,not available,manager202
EMP12886,nathaniel.banerjee74,Nathaniel Banerjee,marketing,Analyst,remote,VDR-12886,DEV-92304,open,2020-05-20 07:10:45,not available,manager542
EMP12885,EKANTA.BAVA97,Ekanta Bava,research_development,Administrator,warehouse,LPT-12885,DEV85109,active,12/06/2025 02:14,not available,manager328
EMP12793,raksha.dugal5,Raksha Dugal,procurement,Manager,warehouse,WS-12793,,active,11/12/2022 23:14,,manager180
EMP11568,oviya.shukla26,Oviya Shukla,operations,Officer,warehouse,LPT-11568,DEV-83778,inactive,,2026-01-03 15:00:39,  manager810  
EMP12427,oviya.mannan17,Oviya Mannan,sales_dept,Administrator,,LPT-12427,dev 24652,active,29/01/2026 23:45,,
EMP12656,amaira.nath55,Amaira Nath,procurement,Analyst,,VDR-12656,,active,2021/07/13,not available,manager682
EMP11687,wridesh.karpe22,Wridesh Karpe,information_technology,Consultant,,WS-11687,DEV70508,active,2023/06/06,,manager575
EMP10851,DARPAN.KAPOOR33,Darpan Kapoor,brand_team,Manager,work_from_home,LPT-10851,,active,2021-05-12 19:24:29,NA,unknown
EMP12207,yutika.dugar86,Yutika Dugar,legal,Director,remote,LPT-12207,,active,04/07/2025,NA,manager479
EMP10895,hardik.basu90,Hardik Basu,sales_dept,Analyst,branch_office,WS-10895,DEV-95016,active,21-Jan-2022 04:26:22,,manager741
EMP10496,ati_chaudhary14,Ati Chaudhary,marketing,Administrator,warehouse,LPT-10496,dev46899,active,2023-09-21T19:29:56,not available,manager941
EMP12305,viraj.chandran86,Viraj Chandran,customer_care,Trainee,data_center,LPT-12305,DEV59002,on_leave,09/04/2022 18:38,,manager578
EMP11782,qadim.amble59,Qadim Amble,customer_support,Consultant,branch_office,WS-11782,DEV-89427,active,21-Jan-2021 14:07:08,not available,
EMP10335,fariq.saxena84,Fariq Saxena,finance,Analyst,data_center,VDR-10335,DEV50043,open,2026-06-04 10:11:28,NA,manager771
EMP10515,,Anamika Bir,people_team,Officer,remote,WS-10515,dev39215,open,01-01-2023 09:58:56 AM,,NA
EMP11348,amaira.karpe43,Amaira Karpe,legal,Consultant,data_center,WS-11348,dev 91515,open,2023/02/18,,manager253
EMP11015,EIRAVATI.DYAL26,Eiravati Dyal,information_technology,Executive,data_center,LPT-11015,DEV-62328,active,1644097441,,manager682
EMP12893,ANAY.DUBEY90,Anay Dubey,support,Administrator,head_office,VDR-12893,DEV65087,open,02/07/2025,not available,
EMP10727,kabir.sampath9,Kabir Sampath,customer_care,Engineer,,WS-10727,,active,21/07/2024,not available,
EMP11781,vivaan.sur44,Vivaan Sur,finance,Trainee,remote,LPT-11781,,active,2022/04/21,,NA
EMP12569,mitali.bhardwaj73,Mitali Bhardwaj,people_team,Manager,remote,LPT-12569,dev63240,inactive,2020/03/12,,manager871
EMP11785,vidhi.banerjee77,Vidhi Banerjee,people_team,Trainee,data_center,WS-11785,dev 51044,active,2021-07-16 16:08:51,NA,  manager878  
EMP12070,,Suhani Ghose,cs,Officer,branch_office,LPT-12070,dev 31831,active,2023-02-03 22:51:46,,manager350
EMP10356,samaksh.munshi71,Samaksh Munshi,legal,Engineer,remote,LPT-10356,DEV64559,on_leave,2022/09/21,01-19-2023 11:55:59 PM,MANAGER222
EMP12937,turvi.garg83,Turvi Garg,supply_chain,Director,regional_office,LPT-12937,dev 25279,active,08-Aug-2021 23:36:10,NA,manager563
EMP11312,lekha.raman10,Lekha Raman,operations,Executive,regional_office,VDR-11312,DEV94178,open,2021-08-13T17:38:05,not available,
EMP11635,  varenya.gopal89  ,Varenya Gopal,sales,Manager,regional_office,LPT-11635,DEV-25109,open,2024-02-26T19:56:41,not available,manager649
EMP10550,harini.chakrabarti74,Harini Chakrabarti,marketing,Trainee,branch_office,VDR-10550,,active,,NA,manager155
EMP12388,edhitha.kurian21,Edhitha Kurian,sales_dept,Engineer,branch_office,VDR-12388,,active,27-Dec-2021 07:23:14,NA,manager116
EMP12479,abdul.nair65,Abdul Nair,operations_dept,Trainee,remote,VDR-12479,DEV-21014,active,2020/06/19,,manager153
EMP12521,jackson.sarma53,Jackson Sarma,brand_team,Analyst,remote,LPT-12521,DEV14911,open,06-Oct-2024 12:46:15,not available,manager238
EMP12265,charvi.saraf85,Charvi Saraf,supply_chain,Executive,branch_office,LPT-12265,DEV-50332,active,10-22-2020 10:16:24 PM,NA,manager854
EMP11227,omya.mutti75,Omya Mutti,human_resources,Manager,,VDR-11227,DEV26080,active,2022/05/27,,manager284
EMP12762,nathaniel.jhaveri55,Nathaniel Jhaveri,marketing,Officer,work_from_home,LPT-12762,DEV-79833,inactive,2023-02-14 21:39:51,22-Apr-2024 08:28:23,manager348
EMP10957,gautami.chaudhry72,Gautami Chaudhry,innovation,Director,warehouse,LPT-10957,DEV95078,open,2024/07/31,not available,manager952
EMP11773,osha.purohit36,Osha Purohit,innovation,Consultant,,,DEV89337,active,15-Aug-2022 08:43:21,,unknown
EMP12141,  darpan.keer78  ,Darpan Keer,legal,Administrator,,VDR-12141,dev 59324,open,11-Feb-2022 13:03:17,,manager726
EMP11008,jason.ravi20,Jason Ravi,operations,Specialist,regional_office,VDR-11008,DEV89670,open,29-Apr-2023 10:33:50,,
EMP11092,ati.kota16,Ati Kota,human_resources,Manager,head_office,WS-11092,DEV94070,active,02/05/2024 17:36,NA,manager700
EMP12756,karan.mohan54,Karan Mohan,sales,Administrator,remote,WS-12756,dev 38618,open,2025-01-22T04:08:02,NA,
EMP10996,oeshi.bal11,Oeshi Bal,finance,Manager,remote,,DEV-78002,active,19/12/2024,not available,manager624
EMP11679,jacob.devan87,Jacob Devan,procurement,Analyst,data_center,LPT-11679,dev76530,active,2021-06-30T08:23:38,NA,unknown
EMP10153,arunima.lanka10,Arunima Lanka,operations,Specialist,,,,open,21/07/2023 17:31,not available,manager514
EMP12867,banjeet.singh7,Banjeet Singh,legal,Manager,,LPT-12867,dev43478,active,23/02/2023,NA,
EMP10580,anay.palan12,Anay Palan,finance,Analyst,data_center,LPT-10580,DEV-54815,active,,NA,
EMP11470,vansha.lalla24,Vansha Lalla,marketing,Officer,regional_office,,DEV-89249,active,1626493521,,manager379
EMP10703,rachana_nath10,Rachana Nath,support,Specialist,remote,VDR-10703,dev 16917,terminated,20-Jul-2024 06:58:17,2025/07/19,  manager580  
EMP11212,  naksh.kalita55  ,Naksh Kalita,customer_support,Consultant,head_office,LPT-11212,,active,2021-07-03 14:15:33,NA,manager266
EMP10896,omisha.raju69,Omisha Raju,sales_team,Manager,remote,WS-10896,DEV-29420,active,08/03/2020,not available,manager256
EMP10487,aadi.hari72,Aadi Hari,information_technology,Manager,regional_office,WS-10487,DEV-68414,open,2025/06/18,not available,manager736
EMP10559,elijah.mani33,Elijah Mani,research_development,Manager,data_center,VDR-10559,dev 53864,active,2023-01-24T10:24:21,,manager929
EMP11141,champak.banerjee84,Champak Banerjee,sales_dept,Engineer,regional_office,WS-11141,dev22928,active,2024/08/25,NA,manager408
EMP11119,rajeshri.wagle66,Rajeshri Wagle,operations,Analyst,data_center,WS-11119,,active,17/12/2020 19:18,not available,manager795
EMP10512,chanchal.karan62,Chanchal Karan,operations,Analyst,branch_office,WS-10512,dev 40375,open,21-Feb-2023 19:05:02,not available,manager784
EMP10633,pahal_sidhu88,Pahal Sidhu,sales,Executive,,,DEV78656,terminated,29/08/2023 03:55,,unknown
EMP12663,zansi.master45,Zansi Master,procurement,Specialist,work_from_home,VDR-12663,dev 52604,open,1739870655,,manager719
EMP11664,qabil.vig75,Qabil Vig,procurement,Executive,data_center,LPT-11664,,terminated,26-Oct-2024 22:24:14,17-Jul-2025 20:17:58,NA
EMP11012,SHIVANSH.KORPAL9,Shivansh Korpal,research_development,Analyst,remote,VDR-11012,dev11447,open,30/06/2023,not available,manager213
EMP11931,tamanna.ravi2,Tamanna Ravi,information_technology,Analyst,work_from_home,,dev 13977,open,27-May-2021 09:37:10,NA,NA
EMP11150,nicholas.swaminathan78,Nicholas Swaminathan,operations,Consultant,head_office,VDR-11150,DEV81994,open,2021-02-19T02:48:10,NA,manager726
EMP12890,vedhika.sami86,Vedhika Sami,research_development,Trainee,remote,VDR-12890,DEV67250,active,2025-03-09 03:43:43,,MANAGER216
EMP10116,wahab.bir90,Wahab Bir,marketing,Analyst,work_from_home,VDR-10116,DEV61879,open,24/10/2024 06:43,not available,
EMP10740,devansh.raman6,Devansh Raman,finance,Manager,work_from_home,VDR-10740,,open,2021-05-05T02:57:56,not available,  manager598  
EMP12846,  waida.som50  ,Waida Som,information_technology,Trainee,remote,WS-12846,dev84500,open,2025-04-17 12:42:57,,manager664
EMP11974,wyatt.sibal38,Wyatt Sibal,information_technology,Manager,,WS-11974,,active,06-27-2024 08:21:25 PM,NA,NA
EMP11081,  vanya.om40  ,Vanya Om,customer_care,Manager,remote,VDR-11081,dev85231,active,01/11/2021,,manager821
EMP11810,isaiah.merchant78,Isaiah Merchant,information_technology,Manager,data_center,LPT-11810,,active,1719810447,NA,unknown
EMP10830,warjas.wason49,Warjas Wason,procurement,Director,remote,VDR-10830,DEV22809,inactive,06/11/2020 20:46,2022-08-08 14:24:13,manager614
EMP10119,orinder.sarraf83,Orinder Sarraf,information_technology,Administrator,,,dev 14373,active,1774428128,,MANAGER402
EMP10656,daksh.pau74,Daksh Pau,cs,Executive,data_center,VDR-10656,,open,2020-04-21 08:25:39,not available,  manager406  
EMP12815,balhaar.khosla43,Balhaar Khosla,information_technology,Director,branch_office,LPT-12815,DEV-61934,active,,not available,
EMP12774,baghyawati.kumer77,Baghyawati Kumer,people_team,Executive,,,DEV11290,active,25-Jul-2020 14:29:20,not available,manager150
EMP12738,devika.bhargava75,Devika Bhargava,procurement,Executive,work_from_home,VDR-12738,dev 90702,active,26/10/2024,,unknown
EMP10635,lopa.sehgal19,Lopa Sehgal,information_technology,Consultant,data_center,WS-10635,DEV49760,active,2025-06-01 14:47:00,not available,
EMP10369,JASMIT.BUCH51,Jasmit Buch,customer_support,Analyst,,WS-10369,,inactive,24-Jun-2021 04:31:05,01/12/2024 14:11,NA
EMP10268,yagnesh.parikh71,Yagnesh Parikh,operations,Administrator,data_center,WS-10268,dev79946,active,08-16-2022 05:37:56 AM,,
EMP10046,aadi.boase41,Aadi Boase,legal,Specialist,,LPT-10046,dev60488,terminated,,2025/04/29,  manager925  
EMP10991,anthony.vora42,Anthony Vora,sales,Analyst,regional_office,WS-10991,dev26575,inactive,19/12/2024,,  manager183  
EMP10876,AASHI.SRIDHAR24,Aashi Sridhar,legal,Manager,branch_office,WS-10876,dev 98723,active,,,manager797
EMP10773,BANJEET.TRIVEDI73,Banjeet Trivedi,accounts,Administrator,branch_office,WS-10773,DEV39724,active,14/06/2022 05:44,not available,NA
EMP11219,nilima.nanda54,Nilima Nanda,information_technology,Analyst,head_office,LPT-11219,dev59074,inactive,31-May-2024 08:42:15,,manager685
EMP11126,liam.murthy21,Liam Murthy,finance,Consultant,regional_office,WS-11126,,active,12/01/2026 11:14,not available,manager294
EMP10004,ekalinga.balan13,Ekalinga Balan,operations_dept,Consultant,warehouse,WS-10004,DEV15695,active,2024/07/24,NA,manager487
EMP11595,xalak.sathe12,Xalak Sathe,people_team,Specialist,regional_office,WS-11595,,open,22/11/2022,,manager506
EMP12311,vasatika.vig48,Vasatika Vig,procurement,Director,data_center,WS-12311,DEV-68547,active,14/01/2022 04:35,NA,manager990
EMP12958,qadim.zachariah98,Qadim Zachariah,research_development,Analyst,data_center,VDR-12958,,open,2020-01-08 03:28:13,not available,manager538
EMP12491,unni.salvi40,Unni Salvi,sales_dept,Engineer,,WS-12491,,open,23/11/2024 07:13,,manager485
